Id,groupId,matchId,assists,boosts,damageDealt,DBNOs,headshotKills,heals,killPlace,killPoints,kills,killStreaks,longestKill,matchDuration,matchType,maxPlace,numGroups,rankPoints,revives,rideDistance,roadKills,swimDistance,teamKills,vehicleDestroys,walkDistance,weaponsAcquired,winPoints,winPlacePerc
2e865ddcdd7fd7,a224c23d56813e,662986fb934593,0,0,34.5900,0,0,0,61,0,0,0,0.0000,1459,solo-fpp,97,94,1500,0,0.0000,0,0.0000,0,0,549.7000,4,0,0.6042
b0db39bf8fdb99,667a757cba01d0,c83ee490e643f2,0,0,0.0000,0,0,0,88,0,0,0,0.0000,1790,solo-fpp,99,96,1617,0,0.0000,0,0.0000,0,0,52.3500,0,0,0.0918
f5c1f6fa59ecf7,920a858a546fb6,fbe2cebd021de6,0,0,0.0000,0,0,0,72,967,0,0,0.0000,1938,solo-fpp,95,90,-1,0,0.0000,0,0.0000,0,0,147.5000,4,1457,0.2447
f4d60c9b329618,c50766d67ad8a4,91101a6ca248a6,1,0,41.5100,0,0,0,48,1337,0,0,0.0000,1851,solo-fpp,95,92,-1,0,0.0000,0,0.0000,0,0,3054.0000,9,1596,0.8830
fdf045fd98bb3f,b0b57ade770a28,fd28b5eb0f243c,0,1,156.1000,0,0,1,20,0,2,1,112.2000,1821,solo-fpp,95,91,1527,0,0.0000,0,0.0000,0,0,2614.0000,4,0,0.5213
bf31da5b922f81,a1442c75dc4918,bb3f71b2b13a1c,0,0,53.9000,0,0,0,89,1313,0,0,0.0000,1360,solo-fpp,98,95,-1,0,0.0000,0,0.0000,0,0,11.1000,1,1481,0.0928
f5e23b2367d713,dd519385888e1d,1a7b7a03118125,0,0,148.8000,0,0,0,26,1026,1,1,41.5400,1526,solo-fpp,98,96,-1,0,0.0000,0,0.0000,0,0,2985.0000,2,1499,0.8351
1bb4e0ff7394fd,8c5bdc0fdb6307,6dea8911862de5,0,1,242.5000,0,0,1,31,1011,1,1,214.3000,1361,solo-fpp,97,96,-1,0,0.0000,0,0.0000,0,0,2002.0000,2,1483,0.7604
551c3ea5d5b66b,ffd142a19ce9f1,5079a859f15738,0,0,0.0000,0,0,0,80,1000,0,0,0.0000,1544,solo-fpp,97,95,-1,0,0.0000,0,0.0000,0,0,27.7100,2,1500,0.1771
5dc9f246846faa,ff8f5630ad3457,51cd7e60caf30d,0,0,100.6000,0,0,0,76,0,0,0,0.0000,1374,solo-fpp,97,96,1546,0,0.0000,0,0.0000,0,0,96.9100,2,0,0.2292
dcd5726f66c4a0,6c7cc871ac2e5e,6e03918df231cf,0,5,540.5000,0,1,2,3,1000,4,1,44.3800,1390,solo-fpp,94,93,-1,0,0.0000,0,0.0000,0,0,3212.0000,4,1500,1.0000
9ed86d703ec4b3,e300fead2696ba,d0283da692fa52,0,6,696.9000,0,4,3,2,0,7,1,76.0500,1346,solo-fpp,94,93,1656,0,0.0000,0,0.0000,0,0,2548.0000,4,0,1.0000
eb350b358983a7,5aaea0388193bf,052a9f77f5b3f1,0,8,841.0000,0,0,13,2,1594,10,3,53.9700,1309,solo-fpp,96,92,0,0,835.8000,0,0.0000,0,0,1809.0000,4,1519,0.9579
e5cbf72dc7749d,451ec258fe2a39,9aceb828a79ca4,0,0,0.0000,0,0,0,87,0,0,0,0.0000,1331,solo-fpp,96,94,1500,0,0.0000,0,0.0000,0,0,45.4200,0,0,0.1158
32f7e917a9aaad,c42cb9d1452b2f,869f23b007a2db,0,2,184.4000,0,1,1,16,0,2,1,35.5700,1308,solo-fpp,95,92,1468,0,1493.0000,0,0.0000,0,0,1671.0000,9,0,0.8298
8abe46edad2b45,ec19878ddbb38c,e4b41b629245b1,0,2,167.7000,0,1,0,20,0,2,1,45.2800,1371,solo-fpp,95,94,1505,0,0.0000,0,0.0000,0,0,1275.0000,3,0,0.7021
9b114bc1e7ce90,a4372ecb94f9a8,d7e5b33a71d2c2,0,6,249.6000,0,1,13,21,1000,1,1,17.1700,1742,solo-fpp,93,85,-1,0,5458.0000,0,0.0000,0,0,1477.0000,4,1500,0.9239
0c0be748996738,cc8b44aed8cbdd,c18f3ba048ab14,0,5,345.8000,0,0,2,14,0,2,1,39.4700,1858,solo-fpp,97,93,1581,0,0.0000,0,0.0000,0,0,3419.0000,3,0,0.7604
dc161a811eac42,a3f5129f1e9a33,465db730762392,0,0,0.0000,0,0,0,90,0,0,0,0.0000,1361,solo-fpp,92,89,1629,0,0.0000,0,0.0000,0,0,0.0000,0,0,0.0000
b76acdf01af40c,e5e3c889a03372,3979d2b01d0659,1,2,222.1000,0,1,1,14,0,2,1,33.2000,1320,solo-fpp,96,96,1481,0,0.0000,0,39.8500,0,0,2654.0000,5,0,0.8737
c871f17de516ff,4fa9747746efbb,9c5d340310bed2,0,1,128.4000,0,0,0,41,0,1,1,37.3000,1332,solo-fpp,94,90,1547,0,0.0000,0,0.0000,0,0,260.6000,3,0,0.3656
c4cc635a5fdc21,e1ac97bb3dd83b,e05bc09e712d0e,0,0,0.0000,0,0,0,78,1291,0,0,0.0000,1439,solo-fpp,97,96,0,0,0.0000,0,0.0000,0,0,64.4500,1,1439,0.1979
ce4c435fa9ffeb,344ff1927babc1,391f8eb3d0f8aa,0,2,229.7000,0,0,0,20,1000,2,1,37.2000,1313,solo-fpp,98,98,-1,0,0.0000,0,0.0000,0,0,185.7000,2,1500,0.4124
70020ab8251bc3,3d5412b8f973c1,f897496c9546c7,0,0,36.8500,0,0,0,62,0,0,0,0.0000,1459,solo-fpp,97,94,1590,0,0.0000,0,0.0000,0,0,689.1000,3,0,0.5938
7e94e58362bfb7,0eeb926f7692ca,d51434962bc5b3,0,1,0.0000,0,0,0,52,1000,0,0,0.0000,1831,solo-fpp,95,93,-1,0,0.0000,0,0.0000,0,0,2072.0000,8,1500,0.6383
3233dda726a2e4,fa6d8a28237365,03f7e8e4815e2e,0,0,0.0000,0,0,1,71,1083,0,0,0.0000,1834,solo-fpp,94,90,0,0,0.0000,0,0.0000,0,0,114.2000,4,1511,0.2903
afab3c530355a8,f4239da9d4f42e,543ff201de6df5,0,1,100.0000,0,1,0,25,0,1,1,32.2300,1398,solo-fpp,95,89,1510,0,0.0000,0,0.0000,0,0,567.7000,2,0,0.6383
ae4023abae7060,b1a6479504275c,d0c885a7411d9b,0,1,0.0000,0,0,0,42,0,0,0,0.0000,1438,solo-fpp,94,92,1490,0,0.0000,0,123.5000,0,0,2395.0000,3,0,0.8495
edb5e171aad775,99d5f5e9a3cf3d,360caa30aabd16,0,4,178.0000,0,0,4,10,1217,2,1,26.1600,1334,solo-fpp,98,95,-1,0,0.0000,0,0.0000,0,0,2867.0000,4,1549,0.8969
b6c55220689371,fd15eb3e9cb6a3,a6db204f6c155d,0,1,36.6600,0,0,3,64,0,0,0,0.0000,1852,solo-fpp,97,94,1500,0,0.0000,0,0.0000,0,0,816.6000,4,0,0.4583
ecbf0f59292f81,219266e25e27ac,d2cd73fcad5e12,0,0,113.7000,0,0,0,54,0,0,0,0.0000,1384,solo-fpp,90,90,1493,0,0.0000,0,0.0000,0,0,1055.0000,5,0,0.6854
54c3f97135331c,77e996c11f4f9c,eb3bf7d57e6cb2,0,0,76.1600,0,0,0,60,1033,0,0,0.0000,1528,solo-fpp,99,97,-1,0,0.0000,0,0.0000,0,0,563.6000,3,1504,0.5000
c80afff961ee28,bfdeb756a28715,70cf72f84ebed7,0,0,0.0000,0,0,0,68,1006,0,0,0.0000,1936,solo-fpp,91,88,-1,0,0.0000,0,0.0000,0,0,169.1000,2,1469,0.3333
ab4fa0a645c05a,d91edda4564462,47cc7d348835ff,0,0,0.0000,0,0,0,79,0,0,0,0.0000,1914,solo-fpp,96,93,1500,0,0.0000,0,0.0000,0,0,144.2000,3,0,0.2211
042a3027400122,a0035b26d3c945,ce57c80fb73392,0,0,77.0800,0,0,0,61,0,0,0,0.0000,1429,solo-fpp,92,88,1500,0,0.0000,0,0.0000,0,0,590.2000,4,0,0.4505
a67da7e738ffe7,31425573e65926,c139c78c68c94f,0,0,0.0000,0,0,0,85,0,0,0,0.0000,1469,solo-fpp,97,93,1527,0,0.0000,0,0.0000,0,0,8.7710,2,0,0.1146
18c0f228f7eb01,5f93b9406c7ee8,6b145e65f6fd9a,0,3,253.9000,0,1,4,17,0,2,1,500.6000,1982,solo-fpp,93,90,1502,0,4159.0000,0,0.0000,0,1,937.0000,3,0,0.6957
9339aea1472c2b,6b1629126247d0,7580290a9fe8f1,0,0,0.0000,0,0,0,74,1060,0,0,0.0000,1377,solo-fpp,98,97,-1,0,0.0000,0,0.0000,0,0,69.7400,3,1499,0.2990
2cc7dc945ec540,fb1936af113064,136c32fc3278a2,0,0,0.0000,0,0,0,54,0,0,0,0.0000,1320,solo-fpp,93,92,1534,0,0.0000,0,0.0000,0,0,505.8000,3,0,0.6087
a14abe80440784,9a98bfdbb29ece,afb6f9eca02d0b,0,0,185.3000,0,1,0,28,0,1,1,35.2500,1417,solo-fpp,95,93,1557,0,0.0000,0,0.0000,0,0,1576.0000,2,0,0.7340
0771ec8a4d134b,593e43754cd185,c077daf29bb4f9,0,0,0.0000,0,0,0,62,0,0,0,0.0000,1893,solo-fpp,95,93,1506,0,1081.0000,0,0.0000,1,0,682.0000,3,0,0.4681
34bc9db01e4883,e3723cb5e18b1f,d66cb04f7827ab,0,1,0.0000,0,0,0,75,1055,0,0,0.0000,1970,solo-fpp,86,84,-1,0,0.0000,0,0.0000,0,0,63.9500,1,1413,0.1412
12779a0267f6ab,50b6dfcde54ccb,384395c11cc245,0,1,194.0000,0,0,1,34,0,1,1,3.4540,1379,solo-fpp,96,96,1494,0,0.0000,0,16.8600,0,0,943.2000,7,0,0.6211
35b6b3019905a8,4d69e9e89df2d6,f7cb7612b6b768,0,0,78.5400,0,0,0,96,0,0,0,0.0000,2067,solo-fpp,96,94,1494,0,0.0000,0,0.0000,0,0,2.7150,1,0,0.0000
92174f819f12f6,145245dcad9ff3,0f14d4f609ede5,0,2,200.0000,0,0,0,22,0,2,1,5.6390,1392,solo-fpp,99,99,1517,0,0.0000,0,0.0000,0,0,159.1000,3,0,0.4694
076b97b8a37b29,5b02ac0442da02,6e1845c9f9dbfd,0,0,0.0000,0,0,0,96,1388,0,0,0.0000,1296,solo-fpp,98,95,-1,0,0.0000,0,0.0000,0,0,0.0000,0,1498,0.0000
e16939bd7b27f6,a0cada657e6da4,dcdefe776edeb4,1,3,590.9000,0,0,3,5,0,4,1,68.2800,1510,solo-fpp,97,95,1542,0,0.0000,0,0.0000,0,0,2259.0000,8,0,0.9896
b81681b04ae91f,f5de34c95b7c93,5982e5397726a9,0,7,621.3000,0,1,7,1,0,7,1,73.8500,1421,solo-fpp,93,93,1578,0,0.0000,0,0.0000,0,0,2871.0000,4,0,1.0000
65888bc66db28d,e1bb30bcc6530f,7ec80a2e9c5f32,0,1,200.0000,0,0,1,17,0,2,1,13.4900,1374,solo-fpp,90,90,1499,0,0.0000,0,0.0000,0,0,2001.0000,4,0,0.8090
810eca7c23fea2,79b87ef6924476,675d2f0a615289,1,6,836.7000,0,1,3,3,0,4,1,69.7100,1392,solo-fpp,91,90,1553,0,1830.0000,0,0.0000,0,0,2851.0000,4,0,0.9889
c3a60e6530894f,ffd57192e605d6,dddf9554b7c04d,0,2,413.9000,0,0,0,11,0,3,1,17.9100,1349,solo-fpp,98,96,1628,0,0.0000,0,0.0000,0,0,1035.0000,4,0,0.7938
e59165bd037b33,a3954bb164e327,9ea5f23e1cdf7e,0,7,758.0000,0,0,2,1,0,8,1,46.7800,1396,solo-fpp,97,97,1515,0,0.0000,0,0.0000,0,0,3628.0000,4,0,1.0000
eb8393a4d9377b,d4f5b44f5d55e8,514c378dc80690,0,0,195.2000,0,0,0,50,1479,1,1,1.1380,1441,solo-fpp,99,96,-1,0,0.0000,0,0.0000,0,0,24.2700,1,1464,0.1224
947a62fa9961be,8756404f853153,a1f0e2ce771883,0,2,167.1000,0,0,2,39,1029,1,1,8.5860,1831,solo-fpp,96,93,-1,0,115.7000,0,0.0000,0,0,819.4000,7,1490,0.4105
5b939d2a8f89e2,01a2da21df6eff,a1c3aae82596df,0,0,100.0000,0,0,0,41,0,1,1,22.3800,2003,solo-fpp,92,92,1475,0,0.0000,0,0.0000,0,0,27.0100,1,0,0.0330
bea33f3168bf1c,e567af4d750dc6,6f2fb7956b9808,0,0,100.0000,0,1,0,39,0,1,1,4.9880,1388,solo-fpp,96,93,1500,0,0.0000,0,0.0000,0,0,103.2000,2,0,0.3789
9465948c97d26d,9aaa49c08bce52,9e3108fc3b086c,0,0,0.0000,0,0,0,94,0,0,0,0.0000,1918,solo-fpp,94,93,1485,0,0.0000,0,0.0000,0,0,0.0000,1,0,0.0000
87ee729aa32f4f,6d6a35f85db926,45f55d75c46957,0,0,100.0000,0,0,0,40,0,1,1,3.8380,1336,solo-fpp,96,94,1490,0,0.0000,0,0.0000,0,0,106.7000,3,0,0.2526
0bf8450747cb5f,70ce38df198185,393ca8a6ecbdd6,0,0,0.0000,0,0,0,96,0,0,0,0.0000,1473,solo-fpp,98,95,1826,0,0.0000,0,0.0000,0,0,0.0000,0,0,0.0103
38b99675cbcf48,21a0f446a27048,ebd5070b6ade01,0,0,0.0000,0,0,0,75,0,0,0,0.0000,1538,solo-fpp,91,91,1496,0,0.0000,0,0.0000,0,0,36.9400,3,0,0.2111
a16208cf9ad444,5133d00de76711,09b82a057d5461,0,0,143.0000,0,0,0,44,0,1,1,1.9610,1348,solo-fpp,94,91,1477,0,0.0000,0,0.0000,0,0,61.9000,2,0,0.2581
4508d921d9b201,bd03191f23997f,2065d375125ae3,0,0,0.0000,0,0,0,88,0,0,0,0.0000,2025,solo-fpp,97,92,1511,0,0.0000,0,0.0000,0,0,57.9400,1,0,0.0938
3556dca2288e0a,778cead6012c4f,c581ff74da1148,0,0,0.0000,0,0,0,74,0,0,0,0.0000,1855,solo-fpp,94,94,1597,0,0.0000,0,0.0000,0,0,212.0000,2,0,0.2796
942b3e7e456a4f,ab10f0b33f3a6e,226ebae0992f37,0,3,0.0000,0,0,1,52,0,0,0,0.0000,1336,solo-fpp,91,88,1511,0,0.0000,0,0.0000,0,0,1487.0000,5,0,0.7111
e207c651eacf5a,f9522b9b2161e6,61ec8e0f6bd01d,0,0,0.0000,0,0,0,59,0,0,0,0.0000,1292,solo-fpp,95,95,1496,0,0.0000,0,0.0000,0,0,883.2000,4,0,0.5638
0302fbc867c884,dcd3342ecf5fb3,9be0f615e4b4c0,0,0,21.1500,0,0,0,74,1473,0,0,0.0000,1393,solo-fpp,96,95,-1,0,0.0000,0,0.0000,0,0,66.3400,2,1580,0.2947
68e474e7260527,eea6ee33489707,0a9e77cdc5e8b6,0,5,343.8000,0,1,2,5,0,4,1,63.6900,1504,solo-fpp,97,95,1519,0,0.0000,0,0.0000,0,0,2710.0000,6,0,0.9479
c3b6005cca2e3b,9711094457dc14,1a2bc5a3200e61,1,2,508.3000,0,2,2,9,0,3,1,23.9700,1378,solo-fpp,97,93,1493,0,0.0000,0,0.0000,0,0,248.0000,8,0,0.5729
a1aeb706c2a5ab,45dd39ecc302b6,83b298c457ed94,1,0,202.9000,0,0,0,41,0,1,1,2.9890,1831,solo-fpp,100,96,1490,0,0.0000,0,0.0000,0,0,133.7000,3,0,0.2424
11e003b8ef88f5,47ad65af879680,1db67fde2ad8de,0,0,0.0000,0,0,0,64,1181,0,0,0.0000,1325,solo-fpp,96,95,-1,0,0.0000,0,0.0000,0,0,157.7000,4,1422,0.4737
6ebfe4d267f324,f0ab067c2b3d8e,0174a60c96779a,0,3,0.0000,0,0,23,44,0,0,0,0.0000,1956,solo-fpp,95,91,1545,0,7996.0000,0,0.0000,0,0,1534.0000,6,0,0.7979
940f780cb3f64c,8d919973bf93b1,cc5d5d59cac4b8,0,0,11.7100,0,0,0,52,999,0,0,0.0000,1889,solo-fpp,91,91,-1,0,345.9000,0,0.0000,0,0,2262.0000,5,1492,0.6333
a7bd2188bff6b2,fa399cc7365d57,9744d0133434cd,0,0,285.5000,0,0,0,13,0,3,1,3.1370,1874,solo-fpp,96,95,1506,0,0.0000,0,0.0000,0,0,325.4000,2,0,0.4105
2795a2a88ddbeb,08159f9f1fb742,b721f3694b9fbe,0,3,192.8000,0,0,1,13,0,2,1,8.0340,1312,solo-fpp,93,89,1506,0,0.0000,0,0.0000,0,0,1746.0000,2,0,0.9457
0f84a0c64677ac,ca9c0b2491a48c,5553fc3acca556,0,0,0.0000,0,0,0,50,0,0,0,0.0000,1367,solo-fpp,95,93,1489,0,0.0000,0,0.0000,0,0,2288.0000,6,0,0.7979
972a4a21ae2f50,ca04266b6d9ce5,52900fa98c5860,0,0,99.1400,0,0,0,58,0,0,0,0.0000,1392,solo-fpp,93,92,1520,0,0.0000,0,0.0000,0,0,1066.0000,4,0,0.5543
8bcf8c74a1275c,b652270a386c11,73cddffa59f093,0,0,94.6000,0,0,0,65,0,0,0,0.0000,1368,solo-fpp,96,93,1532,0,0.0000,0,0.0000,0,0,571.5000,3,0,0.4316
12f644f51612e9,0c5d4268defa24,68dcf3782f5efe,0,0,100.0000,0,1,0,36,0,1,1,21.9300,1886,solo-fpp,96,96,1500,0,0.0000,0,0.0000,0,0,288.6000,2,0,0.4737
8ea4a4379d6605,1399a2d677d766,60af961a2c5e7d,0,0,24.3800,0,0,0,56,0,0,0,0.0000,1367,solo-fpp,93,90,1500,0,0.0000,0,0.0000,0,0,423.5000,5,0,0.5326
15f3fff297075c,ea49c8c8870d33,a89b538188b3fa,0,2,198.1000,0,0,1,17,1245,2,1,44.7800,1401,solo-fpp,98,95,-1,0,0.0000,0,0.0000,0,0,327.4000,2,1488,0.4742
e81da191512933,3f49e440805f77,3e1b9725c193a6,0,1,280.9000,0,1,1,10,1058,3,1,63.4200,1402,solo-fpp,98,96,-1,0,0.0000,0,0.0000,0,0,1088.0000,5,1515,0.6495
754f76ad03194c,600b7ab63d7037,13f50a49c635e2,0,1,442.8000,0,1,0,15,0,2,1,22.4400,1322,solo-fpp,92,90,1544,0,0.0000,0,0.0000,0,0,339.7000,4,0,0.8352
11669dfafdde9e,d339e3489b80c3,a1e838a858984f,1,4,463.4000,0,0,5,5,0,4,1,158.2000,1757,solo-fpp,95,93,1537,0,3179.0000,0,0.0000,0,0,4067.0000,6,0,0.9255
3923de625475e6,5e9668576886d9,a0bac2dce05b39,0,0,0.0000,0,0,0,78,1549,0,0,0.0000,1350,solo-fpp,97,97,-1,0,0.0000,0,0.0000,0,0,79.4600,3,1439,0.2500
5c01543b2970f7,61ae53dfe3b08f,a95f04603b3733,0,2,244.8000,0,0,1,23,1473,1,1,8.4930,1880,solo-fpp,92,91,-1,0,2369.0000,0,0.0000,0,0,1941.0000,5,1708,0.8132
b5f2fe98877b44,7e7e290833374e,f35913f93513da,0,0,0.0000,0,0,0,92,0,0,0,0.0000,1420,solo-fpp,92,88,1524,0,0.0000,0,0.0000,0,0,1.9120,1,0,0.0000
8663f56995ad40,8b4fcc849774b8,e589df5db10fd3,0,3,49.6700,0,0,2,47,1140,0,0,0.0000,1818,solo-fpp,97,93,-1,0,5377.0000,0,0.0000,0,0,2178.0000,5,1535,0.8438
d829e044adf79f,94a0ac197aab31,f14945e2abdee4,0,0,0.0000,0,0,0,64,1093,0,0,0.0000,1394,solo-fpp,96,92,-1,0,0.0000,0,0.0000,0,0,199.6000,2,1442,0.4000
259d96b9d2b781,b6122af02559e0,17276a5e7eacbd,0,0,0.0000,0,0,0,72,1137,0,0,0.0000,1793,solo-fpp,89,86,-1,0,0.0000,0,0.0000,0,0,251.5000,4,1543,0.2159
8947fd4f1f924a,a84ce075bb9325,3496b6c97365a2,0,2,119.6000,0,0,1,19,0,2,1,17.8200,1380,solo-fpp,97,94,1521,0,0.0000,0,0.0000,1,0,875.3000,6,0,0.5938
317ac972bc1780,5532f53d149255,21f8d1f32f8499,0,2,110.0000,0,0,0,58,0,0,0,0.0000,1369,solo-fpp,100,98,1500,0,0.0000,0,0.0000,0,0,556.7000,5,0,0.5758
f9c313b56f9893,56194556899e34,e4b7bd659003d4,0,4,123.8000,0,1,4,24,0,1,1,162.4000,1381,solo-fpp,100,96,1595,0,1706.0000,0,0.0000,0,0,2101.0000,8,0,0.8687
7066cf003bbc73,6decadca6b5eda,47a606c98f41e1,0,0,0.0000,0,0,0,90,1046,0,0,0.0000,1244,solo-fpp,95,92,-1,0,0.0000,0,0.0000,0,0,0.0000,1,1503,0.0425
ff38b209275400,c13b71e9f32da1,f0bbd51d5fdf31,1,1,177.0000,0,0,0,21,0,1,1,4.7480,1373,solo-fpp,97,96,1517,0,0.0000,0,62.1100,0,0,2259.0000,4,0,0.9479
91cb0f3cb3eff5,bf6adacf14f6f3,50464bc3e7469f,0,0,11.5300,0,0,0,68,0,0,0,0.0000,1841,solo-fpp,91,90,1493,0,0.0000,0,0.0000,0,0,576.5000,3,0,0.3778
10d0582b18ae98,e0b09fdd1c0c19,8e10182f23eb5d,0,1,300.0000,0,0,1,9,0,3,1,11.2800,1822,solo-fpp,92,86,1506,0,0.0000,0,0.0000,0,0,190.6000,2,0,0.3407
04013e5f2dfa1c,7072e93c2e9e35,2d49f3a3f959ed,0,0,0.0000,0,0,0,76,0,0,0,0.0000,1882,solo-fpp,95,94,1486,0,0.0000,0,0.0000,0,0,191.9000,1,0,0.2128
b61aafd8a9ec02,071f7c78f30121,f6dd3fee0d03e5,0,0,0.1700,0,0,0,71,1069,0,0,0.0000,1759,solo-fpp,97,93,-1,0,200.6000,0,0.0000,0,0,330.9000,3,1438,0.3333
cd83bd3e0a0f0b,00f7f44eae25a9,7fb21d4c131e50,0,0,10.0400,0,0,0,69,1011,0,0,0.0000,1902,solo-fpp,96,93,-1,0,0.0000,0,0.0000,0,0,467.7000,2,1505,0.4211
2ba26c15e0cb9c,00534f1e42a9b6,92d93351917e8f,0,0,0.0000,0,0,0,92,1011,0,0,0.0000,1397,solo-fpp,99,93,-1,0,0.0000,0,0.0000,0,0,44.7200,0,1498,0.0306
97f45b2f1a19eb,1882dce61223e7,494a4f18640db8,0,5,310.4000,0,1,4,11,1280,3,1,61.1700,1303,solo-fpp,97,96,0,0,0.0000,0,0.0000,0,0,1473.0000,3,1500,0.7396
e460f015d3325b,d718c3e65626a1,113a9ea1bd3514,0,0,0.0000,0,0,0,85,0,0,0,0.0000,1432,solo-fpp,98,98,1492,0,0.0000,0,0.0000,0,0,64.6900,2,0,0.1340
cdf6186081cfbf,6dcd1186304279,1ff5573ab2e453,0,1,100.0000,0,0,1,39,1277,1,1,21.6400,1423,solo-fpp,98,97,-1,0,0.0000,0,0.0000,0,0,851.8000,5,1577,0.6186
3c468df9026e63,bafa684d07c689,f989372d589e26,0,1,19.3500,0,0,0,59,0,0,0,0.0000,1798,solo-fpp,96,92,1500,0,5247.0000,0,0.0000,0,0,948.9000,7,0,0.5158
94db16db26ecb3,3716bbb6d6de48,453880f64796b7,0,0,129.4000,0,0,0,41,0,1,1,1.6020,1293,solo-fpp,96,95,1519,0,0.0000,0,0.0000,0,0,68.1000,2,0,0.2211
e55f5743bfb57c,28ed3444ea8f60,d7cfa3f92b5c47,0,0,0.0000,0,0,0,52,0,0,0,0.0000,1815,solo-fpp,92,88,1506,0,2854.0000,0,0.0000,1,0,1227.0000,1,0,0.6923
5c90771115ae84,d317e8665a70cb,fc1bf7fe745c11,0,0,12.6400,0,0,0,64,0,0,0,0.0000,1983,solo-fpp,92,92,1494,0,0.0000,0,0.0000,0,0,244.5000,4,0,0.3626
fe98aa8bc70b5b,2e171fa8691514,47657e2dc1c893,0,0,43.0000,0,0,0,86,1176,0,0,0.0000,1373,solo-fpp,95,94,-1,0,0.0000,0,0.0000,0,0,27.3000,2,1508,0.1064
3b11424b74bbd4,6a6339cbff45df,b3694f114c57ea,1,0,55.3800,0,0,0,63,0,0,0,0.0000,1350,solo-fpp,93,92,1500,0,0.0000,0,0.0000,0,0,81.0200,2,0,0.3696
f2b0d1d36199f2,9c7053bd48d947,627bbee0dfb426,0,0,0.0000,0,0,0,49,0,0,0,0.0000,1387,solo-fpp,96,92,1645,0,0.0000,0,0.0000,0,0,1801.0000,3,0,0.7053
7164ed66a5a6bb,3ffc7ec449f770,3e1b9725c193a6,0,0,100.0000,0,0,1,25,1096,1,1,5.2690,1402,solo-fpp,98,96,-1,0,0.0000,0,0.0000,0,0,1793.0000,2,1527,0.8969
77305d053889a3,e9314f3579fc20,f65a43ceddf48f,0,0,100.0000,0,0,3,36,0,1,1,6.9340,1882,solo-fpp,95,92,1615,0,0.0000,0,0.0000,0,0,371.6000,5,0,0.4787
ca2d95b8a97347,df9f02afc60411,a3fe92e96da179,0,0,192.0000,0,0,0,55,0,0,0,0.0000,1852,solo-fpp,98,94,1493,0,0.0000,0,0.0000,0,0,2167.0000,9,0,0.5979
db710231f81818,ba618fbf64bb74,7bf676b03d049d,0,0,0.0000,0,0,0,55,1034,0,0,0.0000,1382,solo-fpp,95,93,0,0,0.0000,0,0.0000,0,0,575.3000,6,1486,0.6809
67561c1b2ccb18,c1c143e09ca3e8,d0f0f846cde550,0,0,100.0000,0,0,0,44,1495,1,1,12.3600,1359,solo-fpp,98,94,-1,0,0.0000,0,0.0000,0,0,55.4100,1,1502,0.1753
57a5770162899c,a0745d4c8c134e,e65e89709875ca,0,0,200.0000,0,0,0,18,0,2,2,21.3100,1914,solo-fpp,97,92,1474,0,0.0000,0,0.0000,0,0,3171.0000,3,0,0.6562
92c41b4ad61348,0a86e0dbb578e8,f01ddb946a2df8,0,0,200.0000,0,0,0,21,1782,2,1,24.3400,1362,solo-fpp,100,97,-1,0,0.0000,0,0.0000,0,0,223.2000,4,1475,0.4545
d8b92168615930,9fb1e1ba379770,e74c5e4ca63300,0,2,27.5500,0,0,0,44,0,0,0,0.0000,1367,solo-fpp,93,91,1508,0,0.0000,0,0.0000,0,0,2524.0000,4,0,0.9022
9d95de162fd684,206d9b39de48c1,9c643b2a115ec8,1,2,103.6000,0,0,1,58,0,0,0,0.0000,2030,solo-fpp,94,93,1528,0,268.6000,0,0.0000,0,1,2368.0000,4,0,0.5591
f27c681475e278,574bbc298247a4,fc6fd04c434c3d,0,2,271.4000,0,0,1,17,1343,2,1,9.4490,1393,solo-fpp,98,95,-1,0,0.0000,0,0.0000,0,0,1283.0000,5,1586,0.7010
56f9ee115f8425,9224759973d187,4d1e18aea39a92,0,0,228.4000,0,1,0,20,0,2,1,10.3100,1453,solo-fpp,95,92,1500,0,0.0000,0,0.0000,0,0,86.4000,2,0,0.3298
c53fd5b63e1032,2806c41e7a9de7,6b88a5f16c7323,0,0,29.4000,0,0,0,78,0,0,0,0.0000,1370,solo-fpp,97,96,1500,0,0.0000,0,0.0000,0,0,90.7800,1,0,0.1979
a72bd37ff78e9e,161ee27ec6a960,a471c9157ca4eb,0,1,0.0000,0,0,0,62,1000,0,0,0.0000,1419,solo-fpp,97,95,-1,0,0.0000,0,0.0000,0,0,462.3000,2,1500,0.5000
e39e366a563a07,93bc51fe7ea614,ade6f406e673c5,0,0,25.8000,0,0,0,57,1454,0,0,0.0000,1391,solo-fpp,98,95,-1,0,0.0000,0,0.0000,0,0,943.7000,4,1538,0.5979
1deb84a46c82c1,383627b9d10123,51c8e328521b78,0,4,338.7000,0,3,3,3,1241,5,1,238.7000,1865,solo-fpp,96,92,-1,0,2736.0000,0,0.0000,0,0,2101.0000,8,1520,0.7263
1d0ab77228dec2,6eac9d1e3703ca,a447ffd223b1ce,0,0,50.7200,0,0,0,92,0,0,0,0.0000,1403,solo-fpp,98,96,1494,0,0.0000,0,0.0000,0,0,67.8400,1,0,0.0515
